Kepler_ID,Teff,kepmag,Log_G
6441374,5810,14.561,4.306
6441396,5834,16.299,4.581
6441423,5872,15.338,4.595
6441432,5778,14.270,4.209
6441446,5818,16.566,4.500
6441500,5746,13.647,4.516
6441518,5745,14.813,4.415
6441568,5825,16.458,4.611
6441577,5749,16.711,4.379
6441584,5816,15.502,4.551
6441591,5876,15.039,4.258
6441603,5678,16.506,4.707
6441667,5819,15.533,4.740
6441678,5856,15.301,4.673
6441736,5844,16.011,4.578
6441854,5643,16.904,4.363
6441891,5629,15.590,4.634
6441893,5647,15.868,4.752
6441896,5704,16.883,4.542
6441942,5790,16.072,4.286
6441969,5809,15.572,4.432
6441979,5669,16.256,4.491
6441983,5898,13.654,4.562
6442009,5688,14.424,4.372
6442013,5919,16.084,4.367
6442035,5882,14.097,4.521
6442049,5924,14.001,4.555
6442055,5634,16.420,4.988
6442087,5722,15.725,4.701
6442110,5820,14.705,4.415
6442117,5666,16.647,4.443
6442143,5890,16.936,4.389
6442193,5919,12.015,4.216
6442219,5861,16.216,4.413
6442229,5876,16.456,4.532
6442243,5799,15.486,4.424
6442274,5700,15.991,4.628
6442340,5725,13.484,4.242
6442348,5724,16.664,4.908
6442350,5769,15.593,4.522
6442371,5907,15.337,4.377
6442378,5817,15.060,4.449
6442389,5632,14.673,4.497
6442411,5812,16.792,4.669
6442513,5666,15.735,4.279
6442613,5899,15.328,4.344
6442623,5706,16.989,4.389
6442627,5661,16.522,4.490
6442630,5767,16.177,4.340
6442649,5671,16.234,4.467
6442715,5723,16.487,4.832
6442735,5681,14.043,4.492
6442808,5871,15.899,4.396
6442840,5752,15.746,4.475
6442868,5876,16.645,4.413
6442904,5712,16.565,4.437
6442925,5917,16.641,4.307
6442974,5662,16.279,4.454
6443024,5928,16.397,4.226
6443079,5828,16.808,4.440
6443090,5728,12.738,4.306
6443165,5713,16.935,4.511
6443200,5888,16.726,4.598
6443299,5862,15.501,4.503
6443346,5889,16.959,4.705
6443409,5828,16.396,4.752
6443431,5855,16.850,4.705
6443499,5918,15.435,4.268
6443548,5684,14.834,4.756
6443650,5858,16.085,4.750
6443655,5822,15.082,4.460
6443673,5886,16.599,4.348
6443690,5900,15.561,5.042
6443758,5628,16.583,4.534
6443760,5689,16.971,4.425
6443956,5922,16.471,4.343
6444229,5764,16.812,4.461
6444383,5864,15.306,4.705
6444389,5708,16.269,4.549
6444450,5861,14.906,4.625
6444579,5684,13.773,4.485
6444640,5649,13.210,4.212
6444679,5634,15.757,4.725
6444697,5714,15.391,4.272
6444722,5811,15.324,4.552
6444735,5909,16.739,4.494
6444741,5694,15.525,4.289
6444756,5650,16.608,4.444
6444773,5692,14.697,4.483
6444790,5685,15.217,4.803
6444823,5888,14.871,4.738
6444840,5694,16.303,4.618
6444911,5916,16.595,4.404
6445017,5799,15.359,4.391
6445130,5834,16.772,4.327
6445169,5805,16.523,4.452
6445184,5799,16.922,4.297
6445226,5687,14.425,4.452
6445244,5849,16.740,4.612
6445256,5757,14.120,4.490
6445269,5840,16.611,4.528
6445309,5848,14.437,4.256
6445324,5774,14.583,4.298
6445356,5918,16.214,4.453
6445411,5808,14.847,4.450
6445430,5787,15.623,4.367
6445464,5731,16.402,4.216
6445503,5815,16.550,4.422
6445509,5661,15.099,4.409
6445512,5700,16.494,4.439
6445541,5734,14.028,4.571
6445547,5742,16.416,5.012
6445552,5750,16.013,4.383
6445663,5822,16.017,4.496
6445693,5716,15.665,4.569
6445726,5903,15.979,4.604
6445785,5878,16.827,4.407
6445881,5787,16.764,4.510
6445944,5917,15.092,4.319
6445950,5846,16.968,4.341
6445994,5809,15.421,4.363
6446030,5825,16.762,4.320
6446036,5711,13.492,4.412
6446039,5634,15.358,4.951
6446050,5704,16.753,4.650
6446100,5743,16.832,4.295
6446157,5839,15.084,4.548
6446172,5789,15.739,4.565
6446201,5765,15.907,4.467
6446290,5645,13.959,4.542
6446311,5862,14.922,4.346
6446335,5710,16.471,4.476
6446377,5806,16.152,4.287
6446496,5802,14.726,4.516
6446499,5729,14.206,4.478
6446719,5755,15.873,4.635
6446750,5782,15.477,4.491
6446817,5742,15.540,4.409
6446821,5749,16.124,4.469
6446857,5707,15.694,4.502
6446863,5922,16.718,4.285
6446864,5791,14.949,4.391
6446889,5729,15.154,4.386
6447007,5815,15.343,4.396
6447008,5644,16.768,4.572
6447016,5695,16.525,4.481
6447047,5664,16.114,4.463
6447052,5807,15.927,4.450
6447078,5914,16.156,4.342
6447186,5924,16.295,4.375
6447226,5799,16.880,4.605
6447246,5820,16.119,4.610
6447293,5769,16.671,4.465
6447304,5847,16.841,4.574
6447317,5880,16.982,4.466
6447330,5920,15.089,4.216
6447437,5847,15.507,4.376
6447468,5835,16.903,4.369
6447478,5923,15.376,4.513
6447507,5807,15.079,4.507
6447557,5737,15.287,4.547
6447745,5638,15.753,4.728
6447960,5728,15.915,4.801
6447976,5724,15.277,4.379
6447979,5863,16.506,4.502
6447983,5729,15.000,4.445
6448040,5672,16.955,4.601
6448049,5669,16.385,4.529
6448067,5655,13.655,4.592
6448102,5702,16.485,4.467
6448113,5702,16.603,4.436
6448130,5715,15.595,4.512
6448153,5803,16.530,4.308
6448190,5826,16.151,4.374
6448264,5826,16.300,4.447
6448309,5747,14.093,4.588
6448328,5918,15.880,4.404
6448334,5841,15.442,4.609
6448336,5890,15.651,4.506
6448371,5690,15.945,4.358
6448373,5726,14.623,4.624
6448386,5875,16.434,4.450
6448446,5689,16.506,4.493
6448464,5884,16.529,4.358
6448479,5689,16.256,4.302
6448530,5881,15.159,4.429
6448568,5912,15.714,4.449
6448607,5731,15.284,4.541
6448664,5911,16.658,4.701
6448676,5842,14.248,4.509
6448677,5796,13.683,4.294
6448768,5859,13.645,4.267
6448770,5853,16.804,4.409
6448786,5667,14.930,4.405
6448796,5799,15.080,4.643
6448835,5761,16.496,4.420
6448860,5716,16.910,4.863
6448885,5811,16.840,4.333
6448896,5649,16.764,4.414
6448897,5755,15.672,4.438
6448956,5852,16.872,4.341
6448992,5778,15.139,4.380
6448996,5845,14.339,4.338
6449023,5727,16.077,4.370
6449083,5872,16.761,4.457
6449152,5669,16.953,4.426
6449155,5769,16.928,4.373
6449208,5769,14.732,4.678
6449213,5793,15.782,4.215
6449262,5817,16.565,4.454
6449294,5801,16.744,4.333
6449331,5738,15.530,4.208
6449343,5714,16.830,4.377
6449348,5642,14.122,4.254
6449419,5831,16.896,4.532
6449439,5906,15.085,4.215
6449443,5807,15.723,4.626
6449495,5775,16.343,4.340
6449520,5819,15.185,4.280
6449587,5746,16.766,4.432
6449608,5645,16.542,4.540
6449636,5818,15.713,4.506
6449639,5856,16.325,4.556
6449664,5805,16.125,4.577
6449713,5851,14.430,4.432
6449734,5787,15.653,4.293
6449740,5814,16.417,4.578
6449744,5767,16.766,4.499
6449753,5862,16.432,4.541
6449772,5805,15.538,4.279
6449806,5767,16.227,4.612
6449898,5792,12.668,4.348
6449902,5846,16.612,4.538
6449907,5753,15.971,4.381
6449923,5879,16.773,4.315
6449974,5777,14.445,4.294
6449980,5901,15.363,4.446
6450013,5820,16.395,4.367
6450018,5904,16.857,4.303
6450037,5638,12.934,4.455
6450097,5816,15.834,4.266
6450157,5856,16.854,4.423
6450160,5830,16.978,4.444
6450201,5845,15.545,4.523
6450240,5679,16.458,4.738
6450270,5745,16.732,4.851
6450272,5786,14.735,4.402
6450301,5647,16.716,4.938
6450337,5725,16.868,4.529
6450360,5842,14.498,4.334
6450363,5696,15.743,4.454
6450449,5816,16.171,4.613
6450457,5926,16.839,4.544
6450574,5688,16.407,4.548
6450579,5835,16.030,4.496
6450745,5701,16.430,4.754
6450747,5808,16.438,4.279
6450863,5633,15.697,5.124
6450874,5753,16.592,4.337
6450890,5759,16.807,4.705
6450937,5784,16.445,4.430
6450964,5693,16.920,4.654
6450984,5859,15.857,4.497
6451028,5634,16.664,4.269
6451042,5864,15.446,4.557
6451106,5691,16.675,4.484
6451140,5785,16.274,4.505
6451147,5848,15.411,4.464
6451153,5630,14.656,4.557
6451185,5791,16.472,4.714
6451270,5702,13.902,4.349
6451345,5836,15.394,4.519
6451361,5778,15.978,4.458
6451406,5712,16.919,4.541
6451434,5815,15.671,4.261
6451541,5645,16.197,4.704
6451557,5718,16.491,4.422
6451573,5816,16.693,4.482
6451628,5637,15.082,4.289
6451643,5775,15.917,4.551
6451656,5732,15.368,4.520
6451658,5919,14.068,4.431
6451790,5755,15.327,4.598
6451873,5846,16.754,4.596
6451927,5839,15.905,4.545
6451936,5802,14.209,4.404
6451945,5856,16.969,4.480
6451965,5903,16.166,4.492
6451979,5711,15.850,4.870
6451981,5746,16.422,4.617
6452030,5882,16.472,4.675
6452038,5881,15.702,4.483
6452053,5798,16.700,4.338
6452085,5815,16.003,4.659
6452164,5912,16.342,4.408
6452197,5641,16.875,4.615
6452198,5728,16.435,4.503
6452329,5749,16.079,4.474
6452407,5716,15.754,4.405
6452481,5691,15.942,4.339
6452503,5926,15.804,4.249
6452550,5797,16.641,4.364
6452552,5793,15.692,4.324
6452562,5740,14.851,4.378
6452570,5925,16.654,4.304
6452614,5672,16.368,4.381
6452742,5642,14.726,4.408
6460174,5663,16.270,4.406
6460304,5880,16.779,4.515
6460311,5803,16.564,4.417
6460315,5702,16.098,4.318
6460324,5824,15.610,4.345
6460398,5633,16.208,4.441
6460486,5877,16.494,4.427
6460501,5717,16.549,4.202
6460656,5629,16.121,4.355
6460696,5790,16.829,4.273
6460760,5632,16.952,4.372
6460861,5835,16.127,4.263
6460912,5754,15.329,4.606
6461214,5852,16.733,4.685
6461224,5805,16.129,4.237
6461231,5628,14.007,4.846
6461276,5843,15.834,4.255
6461778,5861,15.471,4.466
6461793,5802,16.423,4.688
6461823,5808,12.955,4.302
6462107,5799,15.965,4.210
6462116,5852,16.571,4.272
6462135,5727,14.388,4.282
6462160,5852,13.527,4.427
6462651,5801,16.737,4.230
6462747,5656,16.937,4.288
6462752,5800,16.647,4.359
6462800,5699,15.145,4.409
6462902,5808,13.814,4.473
6462966,5638,13.681,4.226
6462999,5865,14.656,4.305
6463061,5764,14.426,4.774
6463205,5741,15.971,4.380
6463247,5685,15.550,4.499
6463270,5809,14.611,4.385
6463339,5640,16.462,4.285
6463383,5741,16.462,4.306
6463462,5645,14.730,4.215
6463737,5725,13.542,4.229
6463774,5836,15.621,4.298
6463806,5767,13.771,4.251
6463840,5773,14.440,4.422
6463936,5762,15.970,4.678
6464263,5840,15.686,4.248
6464325,5856,15.941,4.275
6464352,5662,16.872,4.207
6464422,5750,14.896,4.808
6464454,5918,16.855,4.270
6464458,5722,14.634,4.350
6464470,5670,16.829,4.233
6464504,5698,16.569,4.291
6464764,5757,14.264,4.223
6464897,5735,16.223,4.276
6464934,5794,16.606,4.461
6465033,5845,14.500,4.403
6465051,5669,15.512,4.209
6465166,5736,16.090,4.208
6465200,5729,16.417,4.287
6465213,5881,14.086,4.371
6465260,5731,16.344,4.366
6465289,5686,12.779,4.514
6465344,5755,15.762,4.240
6465556,5787,16.594,4.365
6465662,5628,14.181,4.305
6465896,5648,15.460,4.495
6465936,5739,15.052,4.407
6466066,5803,16.277,4.286
6466073,5828,16.404,4.322
6466116,5669,16.172,4.328
6466190,5750,15.545,4.383
6466218,5793,14.555,4.419
6466256,5649,16.881,4.758
6466278,5798,15.917,4.572
6466332,5853,14.413,4.330
6466408,5786,16.019,4.347
6466560,5816,16.725,4.262
6466562,5724,16.270,4.454
6466609,5765,16.415,4.761
6466660,5837,15.973,4.336
6466691,5857,15.145,4.334
6466754,5813,14.403,4.496
6466785,5659,15.724,4.366
6466814,5780,16.949,4.243
6466825,5724,16.970,4.227
6466897,5759,15.331,4.202
6466900,5820,15.937,4.448
6466927,5698,16.945,4.485
6466942,5811,16.860,4.283
6466957,5639,16.923,4.361
6466965,5665,16.342,4.426
6467064,5656,16.238,4.427
6467104,5803,16.396,4.527
6467132,5772,15.465,4.516
6467234,5722,15.066,4.545
6467241,5685,15.065,4.404
6467245,5689,14.807,4.787
6467251,5694,15.425,4.350
6467264,5896,16.320,4.353
6467357,5859,14.438,4.432
6467359,5692,15.883,4.496
6467380,5650,16.831,4.414
6467426,5869,16.977,4.324
6467437,5860,16.296,4.354
6467475,5887,16.355,4.398
6467509,5876,16.581,4.263
6467534,5695,15.978,4.461
6467583,5899,15.976,4.604
6467596,5828,15.319,4.418
6467653,5697,15.864,4.325
6467700,5764,14.462,4.288
6467740,5831,15.920,4.448
6467757,5661,16.655,4.586
6467758,5822,14.334,4.533
6467785,5902,16.300,4.512
6467860,5685,16.878,4.461
6467877,5861,16.969,4.764
6467943,5644,16.652,4.316
6467945,5823,12.947,4.574
6468012,5710,15.806,4.396
6468020,5805,16.511,4.419
6468045,5856,16.281,4.339
6468089,5668,14.622,4.292
6468099,5645,16.257,4.254
6468122,5854,15.360,4.338
6468138,5726,13.350,4.746
6468319,5711,16.607,4.523
6468376,5790,14.920,4.212
6468390,5834,13.519,4.330
6468461,5728,16.896,4.584
6468494,5862,14.779,4.348
6468626,5891,15.211,4.246
6468653,5674,16.972,4.638
6468672,5886,15.436,4.273
6468691,5679,16.770,4.201
6468760,5776,16.573,4.248
6468818,5641,16.875,4.340
6468835,5667,16.653,4.404
6468931,5925,15.120,4.605
6468938,5805,13.272,4.244
6468953,5861,16.815,4.225
6469070,5762,15.491,4.330
6469089,5919,16.610,4.643
6469104,5664,15.619,4.432
6469116,5769,16.992,4.461
6469149,5914,16.928,4.219
6469163,5905,16.804,4.682
6469166,5903,16.734,4.389
6469355,5760,16.024,4.396
6469365,5831,16.121,4.583
6469397,5631,16.719,4.460
6469429,5649,16.612,4.331
6469469,5647,16.475,4.491
6469478,5859,16.084,4.743
6469483,5712,16.226,4.280
6469487,5909,16.378,4.669
6469503,5737,14.259,4.359
6469507,5817,15.479,4.334
6469518,5804,16.674,4.398
6469545,5851,15.409,4.394
6469694,5744,15.073,4.441
6469711,5686,16.915,4.600
6469881,5652,16.353,4.395
6469888,5766,15.415,4.297
6469959,5733,16.884,4.363
6470005,5685,16.533,4.764
6470034,5696,16.655,4.237
6470119,5787,15.845,4.444
6470138,5671,15.800,4.423
6470153,5894,16.785,4.365
6470163,5673,16.407,4.867
6470182,5806,16.518,4.462
6470196,5662,16.010,4.383
6470198,5921,15.312,4.310
6470225,5676,15.694,4.512
6470227,5715,15.443,4.630
6470231,5665,16.422,4.438
6470240,5760,15.550,4.447
6470256,5750,16.187,4.504
6470289,5691,16.939,4.402
6470301,5691,14.454,4.577
6470303,5695,16.877,4.364
6470348,5650,16.917,4.326
6470364,5677,15.967,4.457
6470523,5649,16.151,4.530
6470535,5795,16.112,4.263
6470546,5798,16.292,4.315
6470628,5756,15.194,4.307
6470637,5797,16.753,4.286
6470670,5714,15.208,4.278
6470692,5926,15.665,4.324
6470702,5666,16.001,4.769
6470806,5702,16.257,4.312
6470813,5788,16.408,4.567
6470860,5917,16.416,4.462
6470862,5832,16.676,4.220
6470881,5906,14.659,4.306
6470890,5704,16.078,4.210
6470893,5708,16.010,4.575
6470895,5646,15.180,4.543
6470911,5704,16.683,4.834
6470917,5843,15.005,4.450
6470954,5853,16.653,4.296
6470959,5680,16.558,4.403
6471021,5638,12.391,4.500
6471105,5713,16.595,4.566
6471147,5776,15.020,4.298
6471229,5695,13.978,4.816
6471253,5654,15.856,4.223
6471313,5687,16.833,4.296
6471360,5700,14.604,4.478
6471371,5905,13.730,4.446
6471374,5678,16.953,4.796
6471382,5867,15.488,4.521
6471400,5745,16.645,4.668
6471403,5790,14.490,4.510
6471466,5628,16.423,4.762
6496870,5775,16.992,4.398
6496965,5728,16.708,4.391
6496970,5924,16.769,4.338
6497009,5708,16.636,4.419
6497050,5878,16.264,4.698
6497115,5649,14.561,4.392
6497156,5900,16.375,4.364
6497180,5804,15.767,4.450
6497197,5783,12.218,4.291
6497224,5760,16.845,4.408
6497266,5721,14.374,4.421
6497329,5757,12.926,4.243
6497386,5745,16.677,4.413
6497417,5908,16.451,4.277
6497528,5703,16.753,4.381
6497594,5700,16.695,4.474
6497618,5785,15.966,4.368
6497716,5649,15.991,4.410
6497719,5826,15.837,4.354
6497753,5711,16.795,4.343
6497766,5705,16.859,4.416
6497792,5774,16.798,4.390
6497824,5758,16.382,4.674
6497836,5740,15.677,4.373
6499715,5649,14.634,4.637
6499759,5667,16.537,4.292
6499808,5796,16.867,4.396
6499879,5902,15.653,4.491
6499880,5785,16.147,4.319
6499929,5824,16.246,4.402
6499932,5923,16.794,4.300
6499973,5740,16.519,4.403
6499976,5779,16.891,4.416
6500214,5739,16.694,4.359
6500225,5730,16.257,4.321
6500289,5673,12.336,4.411
6500296,5818,16.939,4.380
6500338,5663,16.226,4.854
6500397,5898,13.780,4.294
6500498,5765,16.320,4.377
6500510,5654,16.017,4.496
6500513,5735,16.266,4.475
6500516,5717,15.888,4.631
6500531,5846,13.417,4.577
6500626,5728,16.253,4.461
6500651,5718,15.483,4.627
6500665,5806,16.331,4.323
6500667,5682,14.680,4.521
6500675,5732,14.878,4.677
6500700,5839,16.359,4.436
6500702,5879,16.483,4.418
6500753,5678,16.090,4.386
6500763,5827,16.863,4.399
6500822,5722,16.663,4.444
6500860,5839,16.617,4.347
6500908,5715,15.125,4.521
6501097,5911,16.947,4.311
6501256,5862,14.478,4.428
6501274,5740,16.776,4.318
6501303,5776,14.837,4.356
6501343,5810,16.372,4.370
6501350,5909,14.352,4.353
6501357,5781,16.856,4.383
6501363,5710,16.846,4.398
6501376,5867,16.587,4.335
6501475,5661,15.763,4.613
6501496,5722,16.564,4.454
6501512,5744,16.633,4.462
6501569,5723,16.388,4.348
6501610,5839,16.397,4.578
6501639,5877,16.723,4.353
6501686,5738,16.218,4.456
6501692,5699,16.656,4.455
6501705,5653,16.605,4.672
6501733,5853,16.276,4.359
6501743,5852,15.165,4.409
6501786,5860,15.624,4.304
6501790,5720,16.950,4.373
6501804,5670,15.155,4.521
6501963,5653,14.473,4.283
6501965,5844,16.282,4.541
6501972,5924,16.393,4.282
6502001,5915,16.578,4.349
6502013,5845,12.920,4.311
6502042,5839,14.594,4.404
6502082,5899,16.990,4.324
6502107,5773,15.542,4.343
6502139,5658,16.544,4.636
6502154,5893,16.799,4.317
6502197,5849,15.302,4.463
6502303,5651,16.993,4.418
6502324,5802,16.564,4.393
6502357,5775,16.963,4.407
6502387,5722,13.547,4.641
6502463,5639,16.471,4.462
6502514,5736,15.980,4.786
6502516,5763,16.362,4.521
6502519,5922,16.589,4.352
6502546,5791,14.188,4.366
6502670,5851,15.134,4.331
6502678,5861,15.768,4.608
6502703,5750,16.103,4.487
6502767,5648,14.355,4.530
6502792,5739,16.606,4.386
6502840,5868,16.669,4.356
6502876,5757,16.782,4.287
6502941,5679,16.625,4.427
6502943,5926,15.669,4.350
6502990,5748,13.978,4.344
6503002,5876,16.526,4.285
6503076,5637,16.504,4.511
6503120,5668,16.070,4.483
6503164,5637,16.553,4.340
6503182,5819,16.552,4.380
6503194,5675,15.989,4.300
6503199,5789,16.352,4.306
6503207,5674,15.999,4.472
6503319,5867,16.485,4.395
6503343,5645,15.011,4.373
6503424,5687,16.676,4.487
6503431,5891,14.659,4.537
6503434,5714,12.640,4.286
6503536,5882,13.605,4.783
6503604,5757,16.536,4.511
6503621,5642,13.250,4.491
6503632,5884,16.457,4.448
6503735,5827,14.334,4.574
6503755,5902,16.928,4.328
6503845,5915,16.322,4.332
6503862,5716,13.694,4.547
6503870,5798,14.560,4.417
6503901,5826,16.493,4.428
6503905,5719,16.415,4.414
6503951,5750,15.828,4.394
6504044,5833,16.610,4.328
6504046,5706,14.537,4.518
6504064,5685,15.873,4.511
6504095,5679,14.842,4.422
6504141,5759,16.946,4.365
6504160,5924,15.037,4.266
6504173,5863,13.488,4.391
6504174,5810,16.028,4.321
6504184,5748,16.839,4.479
6504215,5785,16.728,4.428
6504219,5815,16.640,4.374
6504230,5675,16.027,4.508
6504236,5669,16.585,4.451
6504255,5708,16.966,4.374
6504291,5697,15.366,4.539
6504377,5673,15.739,4.563
6504445,5692,15.657,4.525
6504447,5753,16.257,4.430
6504463,5851,12.815,4.412
6504501,5794,15.606,4.580
6504522,5710,16.301,4.816
6504531,5900,15.944,4.526
6504637,5783,16.526,4.420
6504646,5865,15.252,4.458
6504701,5734,15.329,4.658
6504746,5876,16.679,4.393
6504772,5698,16.639,4.418
6504813,5745,16.285,4.475
6504830,5639,14.536,4.407
6504847,5808,15.701,4.284
6504853,5733,15.329,4.326
6504859,5710,16.796,4.427
6504879,5663,15.623,4.632
6504897,5713,16.755,4.286
6504928,5785,15.026,4.395
6504935,5723,16.605,4.339
6504952,5884,16.554,4.334
6504954,5700,15.254,4.468
6505011,5787,16.363,4.257
6505119,5728,16.979,4.374
6505122,5721,15.661,4.351
6505133,5817,15.633,4.366
6505150,5732,16.783,4.475
6505223,5783,16.041,4.661
6505225,5666,13.966,4.316
6505283,5844,15.427,4.390
6507033,5857,15.637,4.498
6507087,5660,16.174,4.575
6507152,5661,16.726,4.383
6507160,5818,15.002,4.709
6507182,5645,14.992,4.586
6507200,5881,16.667,4.459
6507282,5812,16.825,4.367
6507304,5747,16.498,4.568
6507369,5794,15.914,4.563
6507372,5841,15.792,4.622
6507427,5784,14.413,4.797
6507432,5707,15.478,5.031
6507433,5916,15.432,4.552
6507510,5885,16.293,4.515
6507527,5793,15.573,4.455
6507541,5797,15.278,4.424
6507569,5924,16.639,4.385
6507653,5776,16.244,4.320
6507659,5921,15.984,4.467
6507678,5703,16.938,4.485
6507731,5796,16.186,4.334
6507771,5822,16.206,4.275
6507821,5925,16.565,4.253
6507836,5708,15.743,4.391
6507889,5690,15.910,4.464
6507906,5655,16.374,4.373
6507945,5728,16.697,4.336
6507970,5774,16.884,4.358
6507982,5648,15.345,4.378
6508084,5876,16.208,4.372
6508115,5851,15.207,4.464
6508137,5785,14.949,4.418
6508164,5783,15.855,4.391
